design_id,ra,dec,pa,obs
1,0.0,-20.0,0.0,LCO
2,0.0,-20.0,0.0,LCO
3,0.0,0.0,0.0,APO
4,0.0,-20.0,0.0,LCO
5,0.0,20.0,0.0,APO
6,0.0,-20.0,0.0,LCO
7,0.0,-60.0,0.0,LCO
8,15.0,0.0,0.0,APO
9,15.0,0.0,0.0,APO
10,15.0,20.0,0.0,APO
11,15.0,-20.0,0.0,LCO
12,15.0,-60.0,0.0,LCO
13,0.0,0.0,0.0,APO
14,0.0,20.0,0.0,APO
15,0.0,-60.0,0.0,LCO
16,15.0,-20.0,0.0,LCO
17,15.0,20.0,0.0,APO
18,15.0,-60.0,0.0,LCO
19,30.0,0.0,0.0,APO
20,30.0,0.0,0.0,APO
21,30.0,-20.0,0.0,LCO
22,30.0,20.0,0.0,APO
23,30.0,-20.0,0.0,LCO
24,30.0,20.0,0.0,APO
25,30.0,-60.0,0.0,LCO
26,30.0,-60.0,0.0,LCO
27,45.0,0.0,0.0,APO
28,45.0,0.0,0.0,APO
29,45.0,-20.0,0.0,LCO
30,45.0,20.0,0.0,APO
31,45.0,-20.0,0.0,LCO
32,45.0,20.0,0.0,APO
33,45.0,-60.0,0.0,LCO
34,45.0,-60.0,0.0,LCO
35,60.0,0.0,0.0,APO
36,60.0,0.0,0.0,APO
37,60.0,-20.0,0.0,LCO
38,60.0,20.0,0.0,APO
39,60.0,-20.0,0.0,LCO
40,60.0,20.0,0.0,APO
41,60.0,-60.0,0.0,LCO
42,60.0,-60.0,0.0,LCO
43,75.0,0.0,0.0,APO
44,75.0,0.0,0.0,APO
45,75.0,-20.0,0.0,LCO
46,75.0,20.0,0.0,APO
47,75.0,-20.0,0.0,LCO
48,75.0,20.0,0.0,APO
49,75.0,-60.0,0.0,LCO
50,75.0,-60.0,0.0,LCO
51,90.0,-20.0,0.0,LCO
52,90.0,-20.0,0.0,LCO
53,90.0,-60.0,0.0,LCO
54,90.0,60.0,0.0,APO
55,90.0,-60.0,0.0,LCO
56,90.0,60.0,0.0,APO
57,105.0,-60.0,0.0,LCO
58,105.0,60.0,0.0,APO
59,105.0,-60.0,0.0,LCO
60,105.0,60.0,0.0,APO
61,120.0,0.0,0.0,APO
62,120.0,0.0,0.0,APO
63,120.0,20.0,0.0,APO
64,120.0,20.0,0.0,APO
65,120.0,60.0,0.0,APO
66,120.0,60.0,0.0,APO
67,135.0,0.0,0.0,APO
68,135.0,0.0,0.0,APO
69,135.0,-20.0,0.0,LCO
70,135.0,20.0,0.0,APO
71,135.0,-20.0,0.0,LCO
72,135.0,20.0,0.0,APO
73,135.0,60.0,0.0,APO
74,135.0,60.0,0.0,APO
75,150.0,0.0,0.0,APO
76,150.0,0.0,0.0,APO
77,150.0,-20.0,0.0,LCO
78,150.0,20.0,0.0,APO
79,150.0,-20.0,0.0,LCO
80,150.0,20.0,0.0,APO
81,150.0,60.0,0.0,APO
82,150.0,60.0,0.0,APO
83,165.0,0.0,0.0,APO
84,165.0,0.0,0.0,APO
85,165.0,-20.0,0.0,LCO
86,165.0,20.0,0.0,APO
87,165.0,-20.0,0.0,LCO
88,165.0,20.0,0.0,APO
89,165.0,60.0,0.0,APO
90,165.0,60.0,0.0,APO
91,180.0,0.0,0.0,APO
92,180.0,0.0,0.0,APO
93,180.0,-20.0,0.0,LCO
94,180.0,20.0,0.0,APO
95,180.0,-20.0,0.0,LCO
96,180.0,20.0,0.0,APO
97,180.0,60.0,0.0,APO
98,180.0,60.0,0.0,APO
99,195.0,0.0,0.0,APO
100,195.0,0.0,0.0,APO
101,195.0,-20.0,0.0,LCO
102,195.0,20.0,0.0,APO
103,195.0,-20.0,0.0,LCO
104,195.0,20.0,0.0,APO
105,195.0,60.0,0.0,APO
106,195.0,60.0,0.0,APO
107,210.0,0.0,0.0,APO
108,210.0,0.0,0.0,APO
109,210.0,-20.0,0.0,LCO
110,210.0,20.0,0.0,APO
111,210.0,-20.0,0.0,LCO
112,210.0,20.0,0.0,APO
113,210.0,60.0,0.0,APO
114,210.0,60.0,0.0,APO
115,225.0,0.0,0.0,APO
116,225.0,0.0,0.0,APO
117,225.0,-20.0,0.0,LCO
118,225.0,20.0,0.0,APO
119,225.0,-20.0,0.0,LCO
120,225.0,20.0,0.0,APO
121,225.0,60.0,0.0,APO
122,225.0,60.0,0.0,APO
123,240.0,0.0,0.0,APO
124,240.0,0.0,0.0,APO
125,240.0,20.0,0.0,APO
126,240.0,20.0,0.0,APO
127,240.0,60.0,0.0,APO
128,240.0,60.0,0.0,APO
129,255.0,20.0,0.0,APO
130,255.0,20.0,0.0,APO
131,255.0,60.0,0.0,APO
132,255.0,60.0,0.0,APO
133,270.0,60.0,0.0,APO
134,270.0,60.0,0.0,APO
135,285.0,60.0,0.0,APO
136,285.0,60.0,0.0,APO
137,300.0,-60.0,0.0,LCO
138,300.0,-60.0,0.0,LCO
139,315.0,0.0,0.0,APO
140,315.0,0.0,0.0,APO
141,315.0,-20.0,0.0,LCO
142,315.0,-20.0,0.0,LCO
143,315.0,-60.0,0.0,LCO
144,315.0,-60.0,0.0,LCO
145,330.0,0.0,0.0,APO
146,330.0,0.0,0.0,APO
147,330.0,-20.0,0.0,LCO
148,330.0,20.0,0.0,APO
149,330.0,20.0,0.0,APO
150,330.0,-20.0,0.0,LCO
151,330.0,-60.0,0.0,LCO
152,330.0,-60.0,0.0,LCO
153,345.0,0.0,0.0,APO
154,345.0,0.0,0.0,APO
155,345.0,-20.0,0.0,LCO
156,345.0,20.0,0.0,APO
157,345.0,-20.0,0.0,LCO
158,345.0,20.0,0.0,APO
159,345.0,-60.0,0.0,LCO
160,345.0,-60.0,0.0,LCO
35871,0.0,0.0,0.0,APO
35872,0.0,0.0,0.0,APO
35873,0.0,20.0,0.0,APO
35874,0.0,20.0,0.0,APO
35875,0.0,40.0,0.0,APO
35876,0.0,40.0,0.0,APO
35877,0.0,60.0,0.0,APO
35878,0.0,60.0,0.0,APO
35879,15.0,0.0,0.0,APO
35880,15.0,0.0,0.0,APO
35881,15.0,20.0,0.0,APO
35882,15.0,20.0,0.0,APO
35883,15.0,40.0,0.0,APO
35884,15.0,40.0,0.0,APO
35885,15.0,60.0,0.0,APO
35886,15.0,60.0,0.0,APO
35887,30.0,0.0,0.0,APO
35888,30.0,0.0,0.0,APO
35889,30.0,20.0,0.0,APO
35890,30.0,20.0,0.0,APO
35891,30.0,40.0,0.0,APO
35892,30.0,40.0,0.0,APO
35893,30.0,60.0,0.0,APO
35894,30.0,60.0,0.0,APO
35895,45.0,0.0,0.0,APO
35896,45.0,0.0,0.0,APO
35897,45.0,20.0,0.0,APO
35898,45.0,20.0,0.0,APO
35899,45.0,40.0,0.0,APO
35900,45.0,40.0,0.0,APO
35901,45.0,60.0,0.0,APO
35902,45.0,60.0,0.0,APO
35903,60.0,0.0,0.0,APO
35904,60.0,0.0,0.0,APO
35905,60.0,20.0,0.0,APO
35906,60.0,20.0,0.0,APO
35907,60.0,40.0,0.0,APO
35908,60.0,40.0,0.0,APO
35909,60.0,60.0,0.0,APO
35910,60.0,60.0,0.0,APO
35911,75.0,0.0,0.0,APO
35912,75.0,0.0,0.0,APO
35913,75.0,20.0,0.0,APO
35914,75.0,20.0,0.0,APO
35915,75.0,40.0,0.0,APO
35916,75.0,40.0,0.0,APO
35917,75.0,60.0,0.0,APO
35918,75.0,60.0,0.0,APO
35919,90.0,0.0,0.0,APO
35920,90.0,0.0,0.0,APO
35921,90.0,20.0,0.0,APO
35922,90.0,20.0,0.0,APO
35923,90.0,40.0,0.0,APO
35924,90.0,40.0,0.0,APO
35925,90.0,60.0,0.0,APO
35926,90.0,60.0,0.0,APO
35927,105.0,0.0,0.0,APO
35928,105.0,0.0,0.0,APO
35929,105.0,20.0,0.0,APO
35930,105.0,20.0,0.0,APO
35931,105.0,40.0,0.0,APO
35932,105.0,40.0,0.0,APO
35933,105.0,60.0,0.0,APO
35934,105.0,60.0,0.0,APO
35935,120.0,0.0,0.0,APO
35936,120.0,0.0,0.0,APO
35937,120.0,20.0,0.0,APO
35938,120.0,20.0,0.0,APO
35939,120.0,40.0,0.0,APO
35940,120.0,40.0,0.0,APO
35941,120.0,60.0,0.0,APO
35942,120.0,60.0,0.0,APO
35943,135.0,0.0,0.0,APO
35944,135.0,0.0,0.0,APO
35945,135.0,20.0,0.0,APO
35946,135.0,20.0,0.0,APO
35947,135.0,40.0,0.0,APO
35948,135.0,40.0,0.0,APO
35949,135.0,60.0,0.0,APO
35950,135.0,60.0,0.0,APO
35951,150.0,0.0,0.0,APO
35952,150.0,0.0,0.0,APO
35953,150.0,20.0,0.0,APO
35954,150.0,20.0,0.0,APO
35955,150.0,40.0,0.0,APO
35956,150.0,40.0,0.0,APO
35957,150.0,60.0,0.0,APO
35958,150.0,60.0,0.0,APO
35959,165.0,0.0,0.0,APO
35960,165.0,0.0,0.0,APO
35961,165.0,20.0,0.0,APO
35962,165.0,20.0,0.0,APO
35963,165.0,40.0,0.0,APO
35964,165.0,40.0,0.0,APO
35965,165.0,60.0,0.0,APO
35966,165.0,60.0,0.0,APO
35967,180.0,0.0,0.0,APO
35968,180.0,0.0,0.0,APO
35969,180.0,20.0,0.0,APO
35970,180.0,20.0,0.0,APO
35971,180.0,40.0,0.0,APO
35972,180.0,40.0,0.0,APO
35973,180.0,60.0,0.0,APO
35974,180.0,60.0,0.0,APO
35975,195.0,0.0,0.0,APO
35976,195.0,0.0,0.0,APO
35977,195.0,20.0,0.0,APO
35978,195.0,20.0,0.0,APO
35979,195.0,40.0,0.0,APO
35980,195.0,40.0,0.0,APO
35981,195.0,60.0,0.0,APO
35982,195.0,60.0,0.0,APO
35983,210.0,0.0,0.0,APO
35984,210.0,0.0,0.0,APO
35985,210.0,20.0,0.0,APO
35986,210.0,20.0,0.0,APO
35987,210.0,40.0,0.0,APO
35988,210.0,40.0,0.0,APO
35989,210.0,60.0,0.0,APO
35990,210.0,60.0,0.0,APO
35991,225.0,0.0,0.0,APO
35992,225.0,0.0,0.0,APO
35993,225.0,20.0,0.0,APO
35994,225.0,20.0,0.0,APO
35995,225.0,40.0,0.0,APO
35996,225.0,40.0,0.0,APO
35997,225.0,60.0,0.0,APO
35998,225.0,60.0,0.0,APO
35999,240.0,0.0,0.0,APO
36000,240.0,0.0,0.0,APO
36001,240.0,20.0,0.0,APO
36002,240.0,20.0,0.0,APO
36003,240.0,40.0,0.0,APO
36004,240.0,40.0,0.0,APO
36005,240.0,60.0,0.0,APO
36006,240.0,60.0,0.0,APO
36007,255.0,0.0,0.0,APO
36008,255.0,0.0,0.0,APO
36009,255.0,20.0,0.0,APO
36010,255.0,20.0,0.0,APO
36011,255.0,40.0,0.0,APO
36012,255.0,40.0,0.0,APO
36013,255.0,60.0,0.0,APO
36014,255.0,60.0,0.0,APO
36015,270.0,0.0,0.0,APO
36016,270.0,0.0,0.0,APO
36017,270.0,20.0,0.0,APO
36018,270.0,20.0,0.0,APO
36019,270.0,40.0,0.0,APO
36020,270.0,40.0,0.0,APO
36021,270.0,60.0,0.0,APO
36022,270.0,60.0,0.0,APO
36023,285.0,0.0,0.0,APO
36024,285.0,0.0,0.0,APO
36025,285.0,20.0,0.0,APO
36026,285.0,20.0,0.0,APO
36027,285.0,40.0,0.0,APO
36028,285.0,40.0,0.0,APO
36029,285.0,60.0,0.0,APO
36030,285.0,60.0,0.0,APO
36031,300.0,0.0,0.0,APO
36032,300.0,0.0,0.0,APO
36033,300.0,20.0,0.0,APO
36034,300.0,20.0,0.0,APO
36035,300.0,40.0,0.0,APO
36036,300.0,40.0,0.0,APO
36037,300.0,60.0,0.0,APO
36038,300.0,60.0,0.0,APO
36039,315.0,0.0,0.0,APO
36040,315.0,0.0,0.0,APO
36041,315.0,20.0,0.0,APO
36042,315.0,20.0,0.0,APO
36043,315.0,40.0,0.0,APO
36044,315.0,40.0,0.0,APO
36045,315.0,60.0,0.0,APO
36046,315.0,60.0,0.0,APO
36047,330.0,0.0,0.0,APO
36048,330.0,0.0,0.0,APO
36049,330.0,20.0,0.0,APO
36050,330.0,20.0,0.0,APO
36051,330.0,40.0,0.0,APO
36052,330.0,40.0,0.0,APO
36053,330.0,60.0,0.0,APO
36054,330.0,60.0,0.0,APO
36055,345.0,0.0,0.0,APO
36056,345.0,0.0,0.0,APO
36057,345.0,20.0,0.0,APO
36058,345.0,20.0,0.0,APO
36059,345.0,40.0,0.0,APO
36060,345.0,40.0,0.0,APO
36061,345.0,60.0,0.0,APO
36062,345.0,60.0,0.0,APO
36063,105.0,0.0,60.0,APO
36064,105.0,0.0,60.0,APO
36065,105.0,0.0,120.0,APO
36066,105.0,0.0,120.0,APO
36067,105.0,0.0,180.0,APO
36068,105.0,0.0,180.0,APO
36069,105.0,0.0,240.0,APO
36070,105.0,0.0,240.0,APO
36071,105.0,0.0,300.0,APO
36072,105.0,0.0,300.0,APO
36073,105.0,20.0,60.0,APO
36074,105.0,20.0,60.0,APO
36075,105.0,20.0,120.0,APO
36076,105.0,20.0,120.0,APO
36077,105.0,20.0,180.0,APO
36078,105.0,20.0,180.0,APO
36079,105.0,20.0,240.0,APO
36080,105.0,20.0,240.0,APO
36081,105.0,20.0,300.0,APO
36082,105.0,20.0,300.0,APO
36083,105.0,40.0,60.0,APO
36084,105.0,40.0,60.0,APO
36085,105.0,40.0,120.0,APO
36086,105.0,40.0,120.0,APO
36087,105.0,40.0,180.0,APO
36088,105.0,40.0,180.0,APO
36089,105.0,40.0,240.0,APO
36090,105.0,40.0,240.0,APO
36091,105.0,40.0,300.0,APO
36092,105.0,40.0,300.0,APO
36093,105.0,60.0,60.0,APO
36094,105.0,60.0,60.0,APO
36095,105.0,60.0,120.0,APO
36096,105.0,60.0,120.0,APO
36097,105.0,60.0,180.0,APO
36098,105.0,60.0,180.0,APO
36099,105.0,60.0,240.0,APO
36100,105.0,60.0,240.0,APO
36101,105.0,60.0,300.0,APO
36102,105.0,60.0,300.0,APO
36103,120.0,0.0,60.0,APO
36104,120.0,0.0,60.0,APO
36105,120.0,0.0,120.0,APO
36106,120.0,0.0,120.0,APO
36107,120.0,0.0,180.0,APO
36108,120.0,0.0,180.0,APO
36109,120.0,0.0,240.0,APO
36110,120.0,0.0,240.0,APO
36111,120.0,0.0,300.0,APO
36112,120.0,0.0,300.0,APO
36113,120.0,20.0,60.0,APO
36114,120.0,20.0,60.0,APO
36115,120.0,20.0,120.0,APO
36116,120.0,20.0,120.0,APO
36117,120.0,20.0,180.0,APO
36118,120.0,20.0,180.0,APO
36119,120.0,20.0,240.0,APO
36120,120.0,20.0,240.0,APO
36121,120.0,20.0,300.0,APO
36122,120.0,20.0,300.0,APO
36123,120.0,40.0,60.0,APO
36124,120.0,40.0,60.0,APO
36125,120.0,40.0,120.0,APO
36126,120.0,40.0,120.0,APO
36127,120.0,40.0,180.0,APO
36128,120.0,40.0,180.0,APO
36129,120.0,40.0,240.0,APO
36130,120.0,40.0,240.0,APO
36131,120.0,40.0,300.0,APO
36132,120.0,40.0,300.0,APO
36133,120.0,60.0,60.0,APO
36134,120.0,60.0,60.0,APO
36135,120.0,60.0,120.0,APO
36136,120.0,60.0,120.0,APO
36137,120.0,60.0,180.0,APO
36138,120.0,60.0,180.0,APO
36139,120.0,60.0,240.0,APO
36140,120.0,60.0,240.0,APO
36141,120.0,60.0,300.0,APO
36142,120.0,60.0,300.0,APO
36143,135.0,0.0,60.0,APO
36144,135.0,0.0,60.0,APO
36145,135.0,0.0,120.0,APO
36146,135.0,0.0,120.0,APO
36147,135.0,0.0,180.0,APO
36148,135.0,0.0,180.0,APO
36149,135.0,0.0,240.0,APO
36150,135.0,0.0,240.0,APO
36151,135.0,0.0,300.0,APO
36152,135.0,0.0,300.0,APO
36153,135.0,20.0,60.0,APO
36154,135.0,20.0,60.0,APO
36155,135.0,20.0,120.0,APO
36156,135.0,20.0,120.0,APO
36157,135.0,20.0,180.0,APO
36158,135.0,20.0,180.0,APO
36159,135.0,20.0,240.0,APO
36160,135.0,20.0,240.0,APO
36161,135.0,20.0,300.0,APO
36162,135.0,20.0,300.0,APO
36163,135.0,40.0,60.0,APO
36164,135.0,40.0,60.0,APO
36165,135.0,40.0,120.0,APO
36166,135.0,40.0,120.0,APO
36167,135.0,40.0,180.0,APO
36168,135.0,40.0,180.0,APO
36169,135.0,40.0,240.0,APO
36170,135.0,40.0,240.0,APO
36171,135.0,40.0,300.0,APO
36172,135.0,40.0,300.0,APO
36173,135.0,60.0,60.0,APO
36174,135.0,60.0,60.0,APO
36175,135.0,60.0,120.0,APO
36176,135.0,60.0,120.0,APO
36177,135.0,60.0,180.0,APO
36178,135.0,60.0,180.0,APO
36179,135.0,60.0,240.0,APO
36180,135.0,60.0,240.0,APO
36181,135.0,60.0,300.0,APO
36182,135.0,60.0,300.0,APO
36195,100.758,4.093,0.0,APO
36196,100.758,4.093,0.0,APO
36197,100.758,4.093,0.0,APO
36198,100.758,4.093,0.0,APO
36199,100.758,4.093,0.0,APO
36200,100.758,4.093,0.0,APO
36201,93.367,26.295,0.0,APO
36202,93.367,26.295,0.0,APO
36203,93.367,26.295,0.0,APO
36204,93.367,26.295,0.0,APO
36205,93.367,26.295,0.0,APO
106778,0.0,0.0,0.0,APO
106779,0.0,20.0,0.0,APO
106780,0.0,40.0,0.0,APO
106781,0.0,60.0,0.0,APO
106782,15.0,0.0,0.0,APO
106783,15.0,20.0,0.0,APO
106784,15.0,40.0,0.0,APO
106785,15.0,60.0,0.0,APO
106786,30.0,0.0,0.0,APO
106787,30.0,20.0,0.0,APO
106788,30.0,40.0,0.0,APO
106789,30.0,60.0,0.0,APO
106790,45.0,0.0,0.0,APO
106791,45.0,20.0,0.0,APO
106792,45.0,40.0,0.0,APO
106793,45.0,60.0,0.0,APO
106794,60.0,0.0,0.0,APO
106795,60.0,20.0,0.0,APO
106796,60.0,40.0,0.0,APO
106797,60.0,60.0,0.0,APO
106798,75.0,0.0,0.0,APO
106799,75.0,20.0,0.0,APO
106800,75.0,40.0,0.0,APO
106801,75.0,60.0,0.0,APO
106802,90.0,0.0,0.0,APO
106803,90.0,20.0,0.0,APO
106804,90.0,40.0,0.0,APO
106805,90.0,60.0,0.0,APO
106806,105.0,0.0,0.0,APO
106807,105.0,20.0,0.0,APO
106808,105.0,40.0,0.0,APO
106809,105.0,60.0,0.0,APO
106810,120.0,0.0,0.0,APO
106811,120.0,20.0,0.0,APO
106812,120.0,40.0,0.0,APO
106813,120.0,60.0,0.0,APO
106814,135.0,0.0,0.0,APO
106815,135.0,20.0,0.0,APO
106816,135.0,40.0,0.0,APO
106817,135.0,60.0,0.0,APO
106818,150.0,0.0,0.0,APO
106819,150.0,20.0,0.0,APO
106820,150.0,40.0,0.0,APO
106821,150.0,60.0,0.0,APO
106822,165.0,0.0,0.0,APO
106823,165.0,20.0,0.0,APO
106824,165.0,40.0,0.0,APO
106825,165.0,60.0,0.0,APO
106826,180.0,0.0,0.0,APO
106827,180.0,20.0,0.0,APO
106828,180.0,40.0,0.0,APO
106829,180.0,60.0,0.0,APO
106830,195.0,0.0,0.0,APO
106831,195.0,20.0,0.0,APO
106832,195.0,40.0,0.0,APO
106833,195.0,60.0,0.0,APO
106834,210.0,0.0,0.0,APO
106835,210.0,20.0,0.0,APO
106836,210.0,40.0,0.0,APO
106837,210.0,60.0,0.0,APO
106838,225.0,0.0,0.0,APO
106839,225.0,20.0,0.0,APO
106840,225.0,40.0,0.0,APO
106841,225.0,60.0,0.0,APO
106842,240.0,0.0,0.0,APO
106843,240.0,20.0,0.0,APO
106844,240.0,40.0,0.0,APO
106845,240.0,60.0,0.0,APO
106846,255.0,0.0,0.0,APO
106847,255.0,20.0,0.0,APO
106848,255.0,40.0,0.0,APO
106849,255.0,60.0,0.0,APO
106850,270.0,0.0,0.0,APO
106851,270.0,20.0,0.0,APO
106852,270.0,40.0,0.0,APO
106853,270.0,60.0,0.0,APO
106854,285.0,0.0,0.0,APO
106855,285.0,20.0,0.0,APO
106856,285.0,40.0,0.0,APO
106857,285.0,60.0,0.0,APO
106858,300.0,0.0,0.0,APO
106859,300.0,60.0,0.0,APO
106860,315.0,40.0,0.0,APO
106861,315.0,60.0,0.0,APO
106862,330.0,40.0,0.0,APO
106863,345.0,60.0,0.0,APO
106864,315.0,0.0,0.0,APO
106865,330.0,60.0,0.0,APO
106866,345.0,0.0,0.0,APO
106867,345.0,20.0,0.0,APO
106868,345.0,40.0,0.0,APO
106869,315.0,20.0,0.0,APO
106870,300.0,20.0,0.0,APO
106871,330.0,0.0,0.0,APO
106872,330.0,20.0,0.0,APO
106873,300.0,40.0,0.0,APO
106874,0.0,0.0,0.0,APO
106875,0.0,20.0,0.0,APO
106876,0.0,40.0,0.0,APO
106877,0.0,60.0,0.0,APO
106878,15.0,0.0,0.0,APO
106879,15.0,20.0,0.0,APO
106880,15.0,40.0,0.0,APO
106881,15.0,60.0,0.0,APO
106882,30.0,0.0,0.0,APO
106883,30.0,20.0,0.0,APO
106884,30.0,40.0,0.0,APO
106885,30.0,60.0,0.0,APO
106886,45.0,0.0,0.0,APO
106887,45.0,20.0,0.0,APO
106888,45.0,40.0,0.0,APO
106889,45.0,60.0,0.0,APO
106890,60.0,0.0,0.0,APO
106891,60.0,20.0,0.0,APO
106892,60.0,40.0,0.0,APO
106893,60.0,60.0,0.0,APO
106894,75.0,0.0,0.0,APO
106895,75.0,20.0,0.0,APO
106896,75.0,40.0,0.0,APO
106897,75.0,60.0,0.0,APO
106898,90.0,0.0,0.0,APO
106899,90.0,20.0,0.0,APO
106900,90.0,40.0,0.0,APO
106901,90.0,60.0,0.0,APO
106902,105.0,0.0,0.0,APO
106903,105.0,20.0,0.0,APO
106904,105.0,40.0,0.0,APO
106905,105.0,60.0,0.0,APO
106906,120.0,0.0,0.0,APO
106907,120.0,20.0,0.0,APO
106908,120.0,40.0,0.0,APO
106909,120.0,60.0,0.0,APO
106910,135.0,0.0,0.0,APO
106911,135.0,20.0,0.0,APO
106912,135.0,40.0,0.0,APO
106913,135.0,60.0,0.0,APO
106914,150.0,0.0,0.0,APO
106915,150.0,20.0,0.0,APO
106916,150.0,40.0,0.0,APO
106917,150.0,60.0,0.0,APO
106918,165.0,0.0,0.0,APO
106919,165.0,20.0,0.0,APO
106920,165.0,40.0,0.0,APO
106921,165.0,60.0,0.0,APO
106922,180.0,0.0,0.0,APO
106923,180.0,20.0,0.0,APO
106924,180.0,40.0,0.0,APO
106925,180.0,60.0,0.0,APO
106926,195.0,0.0,0.0,APO
106927,195.0,20.0,0.0,APO
106928,195.0,40.0,0.0,APO
106929,195.0,60.0,0.0,APO
106930,210.0,0.0,0.0,APO
106931,210.0,20.0,0.0,APO
106932,210.0,40.0,0.0,APO
106933,210.0,60.0,0.0,APO
106934,225.0,0.0,0.0,APO
106935,225.0,20.0,0.0,APO
106936,225.0,40.0,0.0,APO
106937,225.0,60.0,0.0,APO
106938,240.0,0.0,0.0,APO
106939,240.0,20.0,0.0,APO
106940,240.0,40.0,0.0,APO
106941,240.0,60.0,0.0,APO
106942,255.0,0.0,0.0,APO
106943,255.0,20.0,0.0,APO
106944,255.0,40.0,0.0,APO
106945,255.0,60.0,0.0,APO
106946,270.0,0.0,0.0,APO
106947,270.0,20.0,0.0,APO
106948,270.0,40.0,0.0,APO
106949,270.0,60.0,0.0,APO
106950,285.0,0.0,0.0,APO
106951,285.0,20.0,0.0,APO
106952,285.0,40.0,0.0,APO
106953,285.0,60.0,0.0,APO
106954,300.0,0.0,0.0,APO
106955,300.0,20.0,0.0,APO
106956,300.0,40.0,0.0,APO
106957,300.0,60.0,0.0,APO
106958,315.0,0.0,0.0,APO
106959,315.0,20.0,0.0,APO
106960,315.0,40.0,0.0,APO
106961,315.0,60.0,0.0,APO
106962,330.0,0.0,0.0,APO
106963,330.0,20.0,0.0,APO
106964,330.0,40.0,0.0,APO
106965,330.0,60.0,0.0,APO
106966,345.0,0.0,0.0,APO
106967,345.0,20.0,0.0,APO
106968,345.0,40.0,0.0,APO
106969,345.0,60.0,0.0,APO
111146,308.0,41.0,0.0,APO
111147,308.0,41.0,0.0,APO
111148,308.0,41.0,0.0,APO
111149,308.0,41.0,0.0,APO
111150,308.0,41.0,0.0,APO
111151,308.0,41.0,0.0,APO
111152,308.0,41.0,0.0,APO
111153,308.0,41.0,0.0,APO
111154,305.25,38.75,0.0,APO
111162,210.0,0.0,60.0,APO
111163,210.0,0.0,60.0,APO
111164,210.0,0.0,120.0,APO
111165,210.0,0.0,120.0,APO
111166,210.0,0.0,180.0,APO
111167,210.0,0.0,180.0,APO
111168,210.0,0.0,240.0,APO
111169,210.0,0.0,240.0,APO
111170,210.0,0.0,300.0,APO
111171,210.0,0.0,300.0,APO
111172,210.0,20.0,60.0,APO
111173,210.0,20.0,60.0,APO
111174,210.0,20.0,120.0,APO
111175,210.0,20.0,120.0,APO
111176,210.0,20.0,180.0,APO
111177,210.0,20.0,180.0,APO
111178,210.0,20.0,240.0,APO
111179,210.0,20.0,240.0,APO
111180,210.0,20.0,300.0,APO
111181,210.0,20.0,300.0,APO
111182,210.0,40.0,60.0,APO
111183,210.0,40.0,60.0,APO
111184,210.0,40.0,120.0,APO
111185,210.0,40.0,120.0,APO
111186,210.0,40.0,180.0,APO
111187,210.0,40.0,180.0,APO
111188,210.0,40.0,240.0,APO
111189,210.0,40.0,240.0,APO
111190,210.0,40.0,300.0,APO
111191,210.0,40.0,300.0,APO
111192,210.0,60.0,60.0,APO
111193,210.0,60.0,60.0,APO
111194,210.0,60.0,120.0,APO
111195,210.0,60.0,120.0,APO
